aircraft_id,region,signal_strength,message_type,response_time,error_code,timestamp
JBU939,SW,-99.84,ACARS,7.34,101,2025-05-07 00:53:00
NKS422,SE,-83.13,FANS,4.34,0,2025-04-14 21:51:00
SWA761,NW,-94.12,FANS,5.08,0,2025-04-14 06:23:00
AAL602,SW,-106.89,ACARS,6.78,303,2025-05-04 13:46:00
UAL560,INTL,-101.23,VDL,3.79,505,2025-04-19 02:31:00
AAL617,MW,-79.2,VDL,2.39,505,2025-06-05 14:54:00
AAL915,SW,-91.75,FANS,1.57,303,2025-05-21 11:17:00
NKS225,MW,-103.63,FANS,8.31,101,2025-04-25 01:19:00
SWA800,INTL,-77.13,FANS,3.33,0,2025-05-15 21:06:00
FFT361,NW,-66.96,ACARS,1.05,505,2025-04-07 17:42:00
UAL796,NW,-108.17,VDL,4.89,0,2025-06-08 04:09:00
AAL386,SE,-77.49,ACARS,4.62,202,2025-04-19 00:36:00
SWA272,NW,-71.53,VDL,6.54,0,2025-04-05 06:06:00
DAL722,MW,-85.88,CPDLC,9.77,0,2025-05-05 18:41:00
AAL481,NE,-66.8,CPDLC,6.35,404,2025-05-31 07:44:00
NKS386,MW,-90.64,FANS,5.46,0,2025-04-09 17:19:00
SWA120,NE,-88.25,ACARS,2.94,0,2025-05-18 20:53:00
SWA945,INTL,-68.0,CPDLC,4.55,0,2025-06-08 18:03:00
UAL257,INTL,-69.84,ACARS,8.18,202,2025-05-18 11:02:00
SWA866,MW,-79.05,VDL,5.22,0,2025-04-04 10:57:00
AAL929,MW,-106.06,FANS,7.06,0,2025-05-02 07:22:00
DAL765,SW,-100.34,CPDLC,8.18,0,2025-04-24 09:40:00
SWA143,SW,-65.8,ACARS,7.07,505,2025-04-02 12:40:00
NKS306,NE,-100.26,ACARS,9.9,101,2025-05-13 02:37:00
DAL378,SW,-96.99,VDL,9.48,0,2025-04-24 22:37:00
JBU768,NE,-100.04,FANS,8.21,404,2025-04-12 20:54:00
NKS990,NW,-85.87,VDL,4.58,404,2025-04-11 11:13:00
AAL271,NW,-78.47,FANS,8.47,404,2025-04-13 08:24:00
FFT226,SE,-107.38,FANS,5.96,505,2025-05-18 06:30:00
FFT831,SE,-79.6,ACARS,1.52,101,2025-05-30 13:12:00
JBU480,NE,-103.65,VDL,9.17,404,2025-05-15 15:52:00
NKS880,NE,-106.3,FANS,3.28,303,2025-05-19 20:56:00
AAL933,SE,-102.78,VDL,6.18,0,2025-05-16 11:55:00
UAL510,INTL,-64.79,VDL,7.21,0,2025-04-25 04:35:00
DAL451,SW,-63.73,ACARS,9.77,0,2025-04-17 19:53:00
UAL295,SE,-109.0,ACARS,4.55,404,2025-05-19 02:57:00
NKS586,NE,-102.43,ACARS,5.82,0,2025-06-02 16:23:00
DAL820,INTL,-83.77,CPDLC,5.61,0,2025-05-25 08:12:00
DAL280,MW,-98.11,CPDLC,2.36,404,2025-05-17 07:45:00
SWA530,NW,-94.6,ACARS,3.43,0,2025-05-29 09:34:00
FFT792,NW,-86.77,FANS,7.02,0,2025-04-06 22:37:00
NKS668,SE,-60.67,CPDLC,3.56,0,2025-04-22 14:35:00
UAL639,SE,-90.69,CPDLC,5.51,505,2025-04-12 07:52:00
JBU843,INTL,-69.72,VDL,5.59,0,2025-05-25 00:57:00
NKS353,NE,-76.35,CPDLC,1.09,404,2025-06-05 10:58:00
SWA968,SE,-87.51,CPDLC,7.7,404,2025-05-01 21:04:00
UAL322,SE,-74.5,FANS,4.16,404,2025-04-22 03:18:00
SWA369,SE,-68.44,CPDLC,2.21,0,2025-06-06 22:15:00
JBU215,NW,-81.86,FANS,3.12,0,2025-04-25 01:21:00
FFT540,SE,-104.9,CPDLC,6.22,0,2025-04-21 14:08:00
FFT896,NW,-64.56,ACARS,1.9,404,2025-05-14 08:23:00
DAL871,NE,-88.05,CPDLC,9.25,202,2025-05-10 12:36:00
DAL334,NW,-100.42,VDL,1.78,505,2025-06-06 21:19:00
NKS173,NE,-86.49,ACARS,6.82,404,2025-04-21 22:49:00
DAL952,SW,-72.95,VDL,8.17,202,2025-05-28 23:56:00
JBU812,SE,-84.07,CPDLC,4.4,0,2025-05-24 14:13:00
FFT693,NW,-71.54,VDL,5.44,0,2025-06-07 00:08:00
NKS468,SW,-69.02,ACARS,3.12,0,2025-04-12 00:16:00
DAL260,INTL,-62.62,CPDLC,6.46,0,2025-05-20 07:56:00
DAL742,INTL,-85.88,ACARS,4.02,0,2025-04-01 22:29:00
NKS775,MW,-105.26,ACARS,8.32,0,2025-05-31 09:09:00
JBU856,INTL,-70.65,VDL,4.6,303,2025-04-17 01:07:00
JBU679,NE,-97.17,VDL,4.36,404,2025-06-06 08:35:00
SWA922,SW,-77.85,ACARS,5.66,404,2025-05-23 14:06:00
AAL944,NW,-96.75,FANS,9.56,404,2025-04-26 08:16:00
FFT953,SE,-74.73,FANS,7.02,404,2025-05-27 20:21:00
JBU770,SW,-61.66,CPDLC,3.01,303,2025-05-10 16:18:00
DAL329,SE,-106.65,CPDLC,2.37,101,2025-04-25 08:29:00
FFT585,SE,-81.19,CPDLC,6.89,0,2025-04-30 19:07:00
NKS125,INTL,-91.16,ACARS,8.59,0,2025-04-12 19:17:00
AAL691,MW,-90.91,CPDLC,6.94,0,2025-06-05 07:53:00
AAL930,INTL,-88.81,CPDLC,1.56,0,2025-04-25 04:22:00
SWA979,SE,-81.71,VDL,6.76,202,2025-04-04 16:01:00
DAL845,SE,-102.93,FANS,2.38,505,2025-06-03 08:01:00
SWA504,SE,-102.72,FANS,5.68,505,2025-05-08 02:37:00
NKS809,INTL,-88.47,CPDLC,5.18,303,2025-04-15 03:52:00
AAL447,NE,-105.59,FANS,8.66,404,2025-04-09 22:16:00
UAL839,NE,-84.1,FANS,9.65,101,2025-04-16 02:06:00
NKS358,SW,-64.27,FANS,2.97,0,2025-04-22 21:54:00
AAL736,INTL,-107.46,FANS,4.5,404,2025-05-01 22:12:00
UAL695,MW,-63.43,CPDLC,7.69,505,2025-04-16 16:23:00
DAL277,INTL,-73.22,VDL,7.55,0,2025-05-05 13:27:00
DAL627,INTL,-95.64,FANS,8.6,0,2025-05-21 00:47:00
UAL772,SW,-60.43,FANS,3.53,101,2025-05-28 09:21:00
AAL181,NW,-92.32,CPDLC,4.56,0,2025-04-19 03:38:00
SWA452,NE,-81.27,ACARS,1.33,404,2025-04-11 18:37:00
NKS219,SE,-105.03,VDL,9.28,505,2025-04-03 16:13:00
FFT900,INTL,-82.49,FANS,7.88,202,2025-06-07 20:42:00
AAL581,MW,-103.93,CPDLC,1.04,0,2025-04-16 02:13:00
AAL627,MW,-91.92,CPDLC,3.54,303,2025-06-07 09:16:00
AAL563,NE,-95.64,CPDLC,5.26,505,2025-04-03 06:55:00
JBU126,SW,-71.31,FANS,9.51,0,2025-05-02 23:07:00
UAL517,NW,-82.24,VDL,9.73,0,2025-04-13 08:26:00
NKS708,INTL,-106.41,ACARS,2.4,0,2025-04-24 11:15:00
FFT526,SW,-93.53,CPDLC,2.78,202,2025-06-06 13:04:00
SWA834,SW,-70.18,CPDLC,2.23,202,2025-04-14 17:19:00
SWA858,MW,-101.71,FANS,4.59,505,2025-06-05 04:35:00
DAL680,NW,-105.65,VDL,1.73,0,2025-04-30 17:16:00
JBU812,SE,-67.05,VDL,8.56,303,2025-04-16 07:40:00
NKS586,MW,-89.86,FANS,3.26,0,2025-04-22 05:44:00
AAL607,SW,-79.22,ACARS,2.53,0,2025-06-01 18:41:00
SWA806,MW,-97.61,ACARS,5.81,303,2025-04-15 10:42:00
FFT152,NE,-94.08,VDL,5.4,505,2025-05-13 01:26:00
SWA290,NE,-91.09,VDL,7.84,0,2025-05-30 06:05:00
DAL344,SE,-84.53,VDL,5.22,0,2025-05-27 08:31:00
JBU826,SE,-99.57,ACARS,1.46,0,2025-04-13 23:00:00
NKS552,SW,-72.07,VDL,8.89,101,2025-04-07 02:04:00
JBU275,MW,-104.99,VDL,7.25,0,2025-06-06 04:31:00
UAL817,MW,-77.95,FANS,3.66,101,2025-04-20 07:28:00
JBU361,SW,-78.66,ACARS,5.39,0,2025-04-26 14:30:00
FFT847,SW,-64.56,FANS,3.52,505,2025-05-25 16:10:00
UAL128,SW,-83.67,ACARS,1.45,303,2025-04-01 20:41:00
JBU485,NE,-109.41,VDL,2.88,404,2025-04-29 20:47:00
JBU167,NW,-78.67,ACARS,6.18,303,2025-05-01 02:02:00
UAL907,SW,-98.98,VDL,2.07,303,2025-04-13 03:48:00
SWA539,MW,-84.07,ACARS,6.7,0,2025-05-14 21:18:00
JBU391,INTL,-86.18,ACARS,1.54,0,2025-05-04 09:54:00
DAL245,INTL,-64.06,ACARS,9.24,404,2025-04-10 07:45:00
NKS927,SW,-100.05,FANS,7.97,202,2025-05-26 10:49:00
UAL388,NE,-86.43,VDL,9.8,0,2025-06-07 22:17:00
UAL722,NW,-74.84,CPDLC,4.02,0,2025-05-04 09:08:00
JBU885,NW,-83.05,CPDLC,2.49,0,2025-04-22 10:22:00
UAL432,NE,-88.7,ACARS,9.67,0,2025-06-07 21:10:00
JBU234,SW,-82.02,VDL,2.64,0,2025-04-07 21:49:00
SWA575,INTL,-85.96,VDL,6.45,404,2025-04-21 14:23:00
JBU714,MW,-82.73,ACARS,3.01,505,2025-06-02 22:38:00
UAL444,MW,-66.09,CPDLC,7.84,505,2025-05-17 05:59:00
SWA797,NW,-105.84,VDL,8.72,0,2025-04-22 06:32:00
DAL348,MW,-66.03,VDL,2.84,505,2025-05-05 12:54:00
AAL954,NE,-91.1,ACARS,2.1,0,2025-05-01 08:12:00
UAL958,INTL,-69.53,CPDLC,9.83,202,2025-05-26 22:22:00
JBU347,SW,-96.04,ACARS,4.46,0,2025-04-22 11:12:00
SWA270,SE,-79.36,VDL,9.15,0,2025-06-04 14:45:00
NKS265,NW,-63.46,ACARS,8.01,101,2025-05-25 12:44:00
FFT325,SW,-89.51,ACARS,9.15,202,2025-05-17 13:41:00
UAL967,SW,-67.25,CPDLC,9.92,0,2025-04-30 02:54:00
DAL129,MW,-62.68,VDL,2.46,303,2025-04-28 19:36:00
DAL794,NW,-89.73,ACARS,8.68,101,2025-04-21 19:55:00
AAL770,MW,-60.46,VDL,3.3,0,2025-04-29 05:10:00
NKS143,MW,-78.85,CPDLC,2.54,404,2025-05-26 19:18:00
DAL102,INTL,-75.03,FANS,3.86,202,2025-04-03 17:55:00
UAL532,SE,-78.8,ACARS,5.51,505,2025-04-07 11:52:00
SWA340,SW,-63.15,FANS,6.22,202,2025-04-09 05:58:00
DAL503,MW,-62.42,CPDLC,5.54,0,2025-06-04 17:14:00
DAL921,NE,-98.29,CPDLC,5.22,0,2025-04-04 15:37:00
SWA604,INTL,-87.18,ACARS,4.6,101,2025-05-27 21:09:00
JBU460,NE,-66.63,VDL,3.59,404,2025-05-27 19:13:00
NKS334,SE,-94.68,CPDLC,6.22,202,2025-04-15 23:08:00
AAL779,INTL,-74.26,ACARS,4.41,0,2025-05-30 00:15:00
FFT903,NE,-61.1,CPDLC,6.27,0,2025-05-20 14:17:00
UAL844,INTL,-67.6,FANS,8.14,404,2025-05-11 02:35:00
UAL421,NE,-93.16,VDL,9.06,0,2025-04-20 10:51:00
AAL562,SE,-96.04,ACARS,8.16,202,2025-05-20 01:52:00
SWA419,NE,-77.12,ACARS,4.39,101,2025-05-20 10:34:00
DAL133,SE,-105.66,ACARS,6.01,303,2025-04-17 10:28:00
NKS569,NE,-61.17,CPDLC,9.65,404,2025-04-28 01:16:00
AAL799,MW,-100.72,CPDLC,6.54,0,2025-04-03 06:32:00
AAL688,SW,-64.56,ACARS,8.11,0,2025-04-17 17:08:00
NKS690,INTL,-109.22,VDL,4.39,202,2025-05-16 13:02:00
NKS116,SW,-95.81,ACARS,6.29,202,2025-05-20 00:46:00
FFT486,NE,-68.39,VDL,1.71,0,2025-05-18 20:58:00
NKS123,NW,-105.26,FANS,8.96,505,2025-04-06 19:32:00
DAL321,INTL,-83.15,VDL,9.69,404,2025-05-25 04:50:00
NKS358,NE,-87.73,FANS,3.95,0,2025-04-12 13:37:00
NKS163,SE,-109.53,CPDLC,7.08,303,2025-05-03 22:32:00
UAL954,NE,-65.03,ACARS,9.7,0,2025-05-11 20:58:00
FFT831,INTL,-60.72,CPDLC,6.49,404,2025-06-05 16:00:00
UAL380,MW,-86.63,FANS,4.6,303,2025-05-04 09:05:00
UAL327,NW,-79.15,VDL,1.96,202,2025-04-06 04:41:00
FFT566,SE,-101.44,FANS,6.49,0,2025-05-02 02:29:00
SWA160,MW,-90.9,CPDLC,8.03,0,2025-04-27 14:57:00
DAL715,SE,-87.11,ACARS,3.35,0,2025-06-08 21:27:00
FFT806,SW,-102.26,CPDLC,4.67,0,2025-05-21 22:55:00
JBU698,SW,-109.94,ACARS,7.54,202,2025-04-13 15:39:00
SWA347,SE,-90.56,FANS,9.73,101,2025-06-04 15:58:00
JBU891,SE,-72.09,FANS,5.82,303,2025-04-03 17:34:00
FFT512,NW,-93.95,FANS,7.65,0,2025-04-13 22:48:00
SWA668,SW,-62.72,FANS,6.88,404,2025-04-29 04:40:00
JBU838,NW,-97.24,FANS,4.23,0,2025-05-04 14:08:00
DAL800,NE,-60.17,CPDLC,7.61,101,2025-04-23 23:57:00
SWA422,MW,-104.81,CPDLC,6.39,303,2025-05-11 04:16:00
DAL384,SE,-64.4,ACARS,7.4,0,2025-05-22 00:07:00
SWA530,INTL,-63.9,CPDLC,7.8,404,2025-04-14 16:04:00
SWA845,INTL,-63.49,FANS,7.47,0,2025-05-21 08:52:00
JBU522,SE,-60.94,CPDLC,2.47,0,2025-05-01 02:44:00
SWA566,SE,-98.06,CPDLC,6.78,0,2025-05-05 08:25:00
DAL164,NW,-97.39,VDL,6.91,404,2025-06-02 01:22:00
AAL284,SE,-73.4,ACARS,1.7,202,2025-05-07 03:07:00
JBU701,NW,-92.29,ACARS,6.54,0,2025-05-08 20:07:00
JBU324,MW,-76.83,VDL,2.71,0,2025-05-16 23:17:00
FFT908,SW,-68.8,FANS,8.8,505,2025-06-09 00:06:00
DAL303,NE,-61.02,VDL,4.05,202,2025-06-01 07:23:00
DAL218,NE,-73.74,VDL,6.02,101,2025-04-30 10:21:00
SWA991,NE,-64.54,FANS,4.56,303,2025-05-29 19:56:00
SWA852,SW,-100.73,VDL,5.33,303,2025-04-18 13:18:00
JBU924,NW,-99.46,CPDLC,6.76,101,2025-06-06 20:56:00
SWA831,SE,-80.26,FANS,8.05,0,2025-05-27 18:46:00
JBU916,MW,-77.3,CPDLC,4.57,303,2025-05-07 01:41:00
DAL760,INTL,-105.03,FANS,6.01,202,2025-05-24 19:54:00
UAL184,SE,-88.59,FANS,2.43,101,2025-05-29 13:31:00
AAL722,SW,-96.89,CPDLC,7.78,303,2025-04-25 09:56:00
SWA220,SW,-64.82,FANS,7.8,0,2025-04-27 21:31:00
NKS772,SE,-104.95,ACARS,8.05,0,2025-05-02 02:30:00
DAL755,SW,-96.48,VDL,9.84,0,2025-05-23 02:20:00
NKS236,INTL,-93.68,VDL,7.41,0,2025-06-07 03:41:00
SWA146,MW,-68.54,ACARS,2.76,0,2025-05-27 11:40:00
JBU196,SE,-85.89,CPDLC,3.59,101,2025-05-08 14:49:00
UAL412,SE,-95.16,CPDLC,1.19,202,2025-06-04 21:08:00
JBU232,SE,-79.3,ACARS,4.18,0,2025-04-20 02:14:00
SWA708,SE,-101.09,ACARS,7.55,404,2025-04-14 17:03:00
NKS244,NE,-84.19,VDL,4.63,505,2025-04-25 19:05:00
AAL791,SW,-108.88,CPDLC,6.44,101,2025-05-12 23:01:00
NKS911,NE,-79.22,ACARS,2.78,202,2025-05-18 05:27:00
SWA755,MW,-101.03,FANS,8.53,0,2025-05-18 12:01:00
FFT298,SE,-109.69,ACARS,5.01,303,2025-04-09 18:19:00
SWA988,SW,-91.99,FANS,1.58,202,2025-04-15 10:19:00
FFT560,MW,-73.63,CPDLC,4.22,404,2025-04-30 10:16:00
JBU231,NW,-88.75,FANS,6.03,303,2025-05-03 11:02:00
SWA998,SE,-65.21,ACARS,2.58,101,2025-05-27 10:44:00
UAL743,INTL,-69.37,CPDLC,3.71,303,2025-06-02 12:23:00
SWA622,NE,-71.5,FANS,4.67,202,2025-04-20 23:22:00
AAL712,SW,-68.98,VDL,3.15,0,2025-04-14 19:34:00
DAL999,NE,-65.86,VDL,3.38,303,2025-04-30 21:58:00
AAL497,NE,-80.8,ACARS,7.53,101,2025-04-24 22:31:00
UAL423,MW,-82.12,ACARS,5.99,505,2025-05-13 23:06:00
NKS766,MW,-63.61,VDL,2.0,0,2025-06-07 06:29:00
NKS940,SW,-82.14,CPDLC,8.25,404,2025-05-05 12:53:00
DAL105,NE,-85.44,ACARS,1.19,202,2025-04-06 05:03:00
FFT897,INTL,-98.34,FANS,8.17,303,2025-05-07 19:48:00
NKS511,SE,-81.84,VDL,3.05,202,2025-05-28 11:13:00
FFT961,NE,-69.21,CPDLC,4.75,0,2025-04-06 05:03:00
DAL439,SW,-80.24,CPDLC,6.86,303,2025-04-19 15:45:00
FFT956,SW,-97.32,VDL,8.43,0,2025-05-10 21:34:00
